id,overall_qual,year_built,year_remod/add,mas_vnr_area,exter_qual,bsmtfin_sf_1,total_bsmt_sf,1st_flr_sf,gr_liv_area,full_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_cars,garage_area,saleprice,lifespan,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone
1594,5,1975,1975,0.0,1,769.0,1040.0,1040,1040,1,1,6,0,2.0,499.0,124000,33,0,0,1,0,0,0,0,0,1,0
2049,5,1963,1963,0.0,1,925.0,925.0,999,999,1,1,6,0,1.0,308.0,130000,44,0,1,0,0,0,0,0,0,1,0
1813,7,2000,2001,108.0,1,0.0,1349.0,1349,1349,2,1,6,0,2.0,539.0,179000,7,0,0,1,0,0,0,0,1,0,0
365,7,1990,1990,0.0,1,0.0,1424.0,1442,1442,2,1,5,0,2.0,500.0,180500,19,0,0,1,0,0,0,0,0,1,0
176,4,1945,1950,0.0,1,0.0,747.0,747,747,1,1,4,0,1.0,220.0,80000,65,0,1,0,0,0,0,0,0,1,0
510,8,2008,2009,194.0,2,0.0,1573.0,1578,1578,2,3,7,1,3.0,840.0,287090,1,0,0,1,0,0,0,0,0,0,1
1326,5,1956,1956,0.0,1,0.0,0.0,882,882,1,1,4,0,1.0,308.0,97000,52,0,0,1,0,0,0,0,0,1,0
2423,7,2002,2002,40.0,2,1038.0,1368.0,1511,1511,2,2,5,1,2.0,398.0,246990,4,0,0,1,0,0,0,0,1,0,0
1631,6,1964,1964,138.0,1,550.0,1302.0,1128,1128,1,1,6,1,2.0,480.0,154204,43,0,1,0,0,0,0,1,0,0,0
1263,7,1958,2001,125.0,1,637.0,1312.0,1312,1312,1,1,6,1,2.0,495.0,186000,50,0,1,0,0,0,0,0,1,0,0
1046,5,1972,1972,356.0,1,350.0,630.0,630,1302,2,1,6,0,1.0,264.0,111750,36,0,1,0,0,0,0,0,1,0,0
47,9,2003,2004,1095.0,3,1373.0,2846.0,2696,2696,2,3,10,2,3.0,958.0,500000,7,0,0,1,0,0,0,0,1,0,0
1424,7,2007,2007,0.0,2,0.0,628.0,628,1356,2,2,6,1,2.0,484.0,177439,1,0,0,1,0,0,0,0,0,1,0
429,9,2008,2008,154.0,3,936.0,1104.0,1130,2184,2,3,10,1,3.0,836.0,335000,1,0,0,1,0,0,0,0,0,0,1
1031,7,1976,1976,660.0,1,403.0,803.0,1098,1964,2,1,8,1,2.0,483.0,205000,32,0,1,0,0,0,0,0,1,0,0
1635,8,1990,1990,0.0,2,926.0,1312.0,1321,1321,1,2,4,1,2.0,484.0,212000,17,0,0,1,0,0,0,0,0,1,0
309,8,2004,2005,186.0,2,1373.0,1594.0,1646,1646,2,2,5,1,2.0,525.0,246000,6,0,0,1,0,0,0,0,0,0,1
1020,7,1983,1983,174.0,2,747.0,1260.0,1260,1260,2,1,6,0,2.0,598.0,181900,25,0,1,0,0,0,0,0,1,0,0
178,5,1929,2001,0.0,1,234.0,926.0,926,1316,1,1,6,0,2.0,484.0,130000,81,1,0,0,0,0,0,0,0,1,0
1975,5,1910,2002,0.0,1,0.0,264.0,768,1432,2,1,7,0,2.0,360.0,132000,97,1,0,0,0,0,0,0,0,1,0
2096,7,1994,2001,0.0,2,497.0,779.0,1029,1958,2,2,7,1,2.0,499.0,220000,13,0,0,1,0,0,0,0,0,1,0
865,8,2001,2001,0.0,2,0.0,1753.0,1788,1788,2,3,7,1,2.0,522.0,236500,8,0,0,1,0,0,0,0,0,1,0
385,8,2009,2009,110.0,2,544.0,832.0,832,1935,2,1,8,0,2.0,552.0,263435,0,0,0,1,0,0,0,0,0,0,1
1362,6,1938,1958,0.0,1,0.0,1272.0,1272,1969,2,1,9,1,2.0,400.0,141000,70,1,0,0,0,0,0,0,0,1,0
1091,7,2003,2003,196.0,2,0.0,847.0,847,1986,2,2,9,1,2.0,434.0,213000,5,0,0,1,0,0,0,0,1,0,0
317,7,2009,2010,0.0,2,0.0,1214.0,1214,1214,2,2,6,0,2.0,520.0,179781,1,0,0,1,0,0,0,0,0,1,0
1076,8,2006,2007,176.0,2,846.0,1342.0,1342,1342,2,2,6,1,2.0,550.0,234250,2,0,0,1,0,0,0,0,1,0,0
1573,8,1976,1976,0.0,2,1165.0,1565.0,2898,2898,2,2,10,1,2.0,665.0,287000,32,0,1,0,0,0,0,0,0,1,0
485,8,2002,2002,0.0,2,651.0,870.0,878,2004,2,2,8,1,3.0,644.0,257500,7,0,0,1,0,0,0,0,0,1,0
2021,6,1926,1950,0.0,1,0.0,960.0,986,986,1,1,5,1,1.0,180.0,102000,81,1,0,0,0,0,0,0,0,1,0
2032,7,1930,1950,0.0,1,0.0,637.0,1108,1108,1,2,6,1,1.0,280.0,139400,77,0,0,1,0,0,0,0,0,1,0
2604,3,1915,1950,0.0,1,0.0,672.0,694,1214,1,1,6,0,3.0,936.0,105000,91,0,0,1,0,0,0,0,0,1,0
1615,8,1970,1970,0.0,2,351.0,2217.0,2217,2217,2,2,8,1,2.0,621.0,268000,37,0,0,1,0,0,0,0,0,1,0
2736,6,1966,1966,0.0,2,0.0,697.0,1575,2201,2,2,8,1,2.0,432.0,274970,40,0,1,0,0,0,0,0,0,1,0
473,7,2005,2006,16.0,2,16.0,1220.0,1220,1220,2,2,5,1,2.0,397.0,180000,4,0,0,1,0,0,0,0,1,0,0
1316,7,1928,2005,0.0,1,141.0,689.0,689,1378,2,2,7,1,2.0,360.0,161000,80,1,0,0,0,0,0,0,0,1,0
244,4,1946,2006,0.0,1,0.0,0.0,930,930,1,2,6,0,1.0,308.0,84900,64,0,1,0,0,0,0,0,0,1,0
152,5,1958,1958,0.0,1,532.0,988.0,988,988,1,1,5,0,1.0,264.0,119000,52,0,1,0,0,0,0,0,0,1,0
1588,8,2005,2006,674.0,2,1571.0,1964.0,1964,1964,2,2,7,1,3.0,892.0,370000,3,0,0,1,0,0,0,0,1,0,0
2111,7,2005,2006,0.0,2,0.0,1270.0,1270,1270,2,2,6,0,2.0,524.0,175900,2,0,0,1,0,0,0,0,0,1,0
813,5,1979,1979,0.0,1,0.0,0.0,1120,2240,2,1,12,0,2.0,528.0,142953,30,0,0,0,1,0,0,0,0,1,0
1854,8,1994,1995,0.0,2,457.0,1494.0,1494,1494,1,2,5,1,2.0,478.0,279700,13,0,0,1,0,0,0,0,0,1,0
2575,5,1957,1957,0.0,1,623.0,1179.0,1364,1364,1,1,6,1,1.0,331.0,132000,49,0,1,0,0,0,0,0,0,1,0
867,9,2000,2000,204.0,2,904.0,1440.0,1476,2153,2,3,8,2,3.0,736.0,313000,9,0,0,1,0,0,0,0,1,0,0
1494,7,2003,2004,92.0,2,0.0,746.0,760,1656,2,2,7,1,2.0,397.0,165400,5,0,0,1,0,0,0,0,0,0,1
2771,6,1995,1995,68.0,2,0.0,781.0,795,1499,2,2,6,1,2.0,473.0,187000,11,0,0,1,0,0,0,0,1,0,0
496,8,1995,1996,506.0,2,689.0,1462.0,1490,2794,2,3,9,1,3.0,810.0,403000,14,0,0,1,0,0,0,0,1,0,0
1651,6,1976,1976,298.0,1,156.0,848.0,1118,2030,2,2,8,1,2.0,551.0,195000,31,0,1,0,0,0,0,0,1,0,0
1913,6,1961,1961,291.0,1,600.0,1218.0,1254,1254,1,1,6,1,2.0,525.0,158500,46,0,1,0,0,0,0,0,1,0,0
2790,8,2002,2002,210.0,2,932.0,1065.0,1091,1989,2,2,7,1,2.0,586.0,255000,4,0,0,1,0,0,0,0,1,0,0
1541,5,1956,1956,0.0,1,1116.0,1898.0,1898,1898,2,1,7,2,2.0,484.0,236500,52,0,0,1,0,0,0,0,0,1,0
1684,5,1966,1966,52.0,1,725.0,988.0,988,988,1,1,5,0,1.0,360.0,129250,41,0,1,0,0,0,0,0,1,0,0
301,7,1959,1997,0.0,1,1247.0,1501.0,1801,1801,2,1,6,2,2.0,484.0,289000,51,0,1,0,0,0,0,0,0,1,0
1569,5,1976,1976,0.0,1,0.0,0.0,936,1872,2,1,8,0,2.0,484.0,100000,32,0,1,0,0,0,0,0,0,1,0
2153,8,2001,2001,256.0,2,1198.0,1531.0,1531,2439,2,2,7,1,2.0,560.0,275000,6,0,0,1,0,0,0,0,1,0,0
1467,8,1999,2000,192.0,2,0.0,850.0,886,1764,2,2,7,1,2.0,560.0,207000,9,0,0,1,0,0,0,0,1,0,0
2540,5,1965,1998,166.0,1,661.0,864.0,1200,1200,1,2,6,0,2.0,884.0,146000,41,0,1,0,0,0,0,0,1,0,0
2368,6,1972,1972,380.0,1,282.0,494.0,494,1030,1,1,6,0,1.0,264.0,116000,34,0,1,0,0,0,0,0,1,0,0
874,7,1997,1998,573.0,1,739.0,1057.0,1057,2034,2,2,8,0,2.0,645.0,219500,12,0,0,1,0,0,0,0,1,0,0
463,7,2003,2003,163.0,2,0.0,1405.0,1405,1405,2,2,6,1,2.0,478.0,173000,6,0,0,1,0,0,0,0,0,0,1
784,4,1956,1956,0.0,1,1059.0,1134.0,1229,1229,1,1,6,0,1.0,284.0,135000,53,0,1,0,0,0,0,0,0,1,0
2149,7,2003,2003,0.0,2,654.0,979.0,992,1932,2,2,7,1,2.0,610.0,213000,4,0,0,1,0,0,0,0,0,1,0
2069,6,1954,1995,0.0,1,736.0,967.0,1299,1299,1,2,6,1,2.0,494.0,150000,53,0,1,0,0,0,0,0,0,1,0
1743,7,2006,2007,72.0,2,0.0,1258.0,1402,1402,0,2,7,1,3.0,648.0,194201,1,0,0,1,0,0,0,0,1,0,0
472,7,2005,2006,16.0,2,16.0,1346.0,1504,1504,2,2,7,1,2.0,457.0,181000,4,0,0,1,0,0,0,0,1,0,0
1921,6,1958,1958,243.0,1,608.0,1442.0,1442,1442,1,1,7,0,1.0,301.0,157900,49,0,1,0,0,0,0,0,1,0,0
2778,7,1999,2000,0.0,2,894.0,951.0,951,1779,2,2,7,1,2.0,586.0,217000,7,0,0,1,0,0,0,0,0,1,0
526,8,2005,2006,0.0,2,0.0,1082.0,1082,1953,2,2,9,1,3.0,1043.0,252000,4,0,0,1,0,0,0,0,0,1,0
2795,7,2002,2002,0.0,2,0.0,872.0,872,1909,2,2,8,0,2.0,529.0,197000,4,0,0,1,0,0,0,0,0,1,0
478,7,2004,2005,200.0,2,0.0,868.0,868,1630,2,2,7,1,2.0,436.0,189500,5,0,0,1,0,0,0,0,1,0,0
2841,5,1918,1950,0.0,1,0.0,686.0,686,1250,1,0,7,0,1.0,280.0,116000,88,1,0,0,0,0,0,0,0,1,0
119,6,1963,1963,451.0,1,569.0,1328.0,1328,1328,1,1,6,2,2.0,528.0,143000,47,0,1,0,0,0,0,0,1,0,0
1960,5,1950,1950,0.0,1,534.0,876.0,988,988,1,1,6,0,1.0,276.0,119000,57,0,1,0,0,0,0,0,0,1,0
1277,6,1954,1954,0.0,1,673.0,854.0,854,1278,1,1,6,0,1.0,240.0,127500,54,0,1,0,0,0,0,0,0,1,0
2466,6,2005,2005,0.0,2,0.0,858.0,858,1716,2,2,7,0,2.0,615.0,200825,1,0,0,1,0,0,0,0,0,1,0
2844,2,1922,1955,0.0,1,0.0,498.0,498,498,1,1,3,0,1.0,216.0,35000,84,1,0,0,0,0,0,0,0,1,0
1028,7,1978,1978,168.0,2,988.0,1420.0,1420,2840,2,2,8,2,4.0,1314.0,292500,30,0,0,1,0,0,0,0,1,0,0
1043,6,1970,1970,127.0,1,321.0,483.0,483,987,1,1,5,0,1.0,280.0,106000,38,0,1,0,0,0,0,0,1,0,0
231,4,1927,1950,0.0,1,0.0,660.0,756,756,1,1,4,0,2.0,440.0,85000,83,1,0,0,0,0,0,0,0,1,0
461,8,2002,2003,270.0,2,1196.0,1712.0,1712,1712,2,2,8,1,3.0,701.0,286500,7,0,0,1,0,0,0,0,1,0,0
33,6,1977,1977,0.0,1,360.0,1069.0,1069,1069,2,1,4,1,2.0,440.0,127500,33,0,1,0,0,0,0,0,0,1,0
1795,7,2006,2007,0.0,2,0.0,1335.0,1335,1335,2,2,6,0,2.0,575.0,210400,1,0,0,1,0,0,0,0,0,1,0
1073,8,2003,2004,472.0,3,1218.0,1518.0,1518,1518,1,3,6,1,2.0,588.0,274000,5,0,0,1,0,0,0,0,1,0,0
1576,8,2007,2007,0.0,2,770.0,920.0,920,1780,2,2,6,1,2.0,612.0,264966,1,0,0,1,0,0,0,0,0,1,0
2044,4,1910,1950,0.0,0,0.0,771.0,866,1484,2,1,6,0,1.0,264.0,50000,97,0,1,0,0,0,0,0,0,1,0
185,5,1915,1950,0.0,1,686.0,686.0,966,1652,2,1,7,0,1.0,416.0,139000,95,0,0,1,0,0,0,0,0,1,0
1828,7,1990,1990,272.0,2,727.0,1223.0,1271,2503,2,2,7,1,2.0,564.0,300000,17,0,0,1,0,0,0,0,1,0,0
344,8,1972,1995,0.0,2,1410.0,1952.0,2000,2704,2,3,9,3,2.0,538.0,345000,37,0,1,0,0,0,0,0,0,1,0
2152,8,1994,1995,519.0,2,408.0,1556.0,1592,1592,2,2,7,1,2.0,484.0,228000,13,0,0,1,0,0,0,0,1,0,0
1752,7,2003,2003,0.0,2,0.0,384.0,754,1394,2,2,7,1,2.0,400.0,165500,4,0,0,1,0,0,0,0,0,1,0
2637,4,1925,1950,0.0,1,0.0,686.0,810,1328,1,1,8,0,1.0,210.0,107000,81,0,1,0,0,0,0,0,0,1,0
1000,8,2001,2002,0.0,2,1153.0,1593.0,1593,1593,1,3,5,1,2.0,682.0,286000,7,0,0,1,0,0,0,0,0,1,0
2612,5,1964,1964,0.0,1,312.0,912.0,912,912,1,1,5,0,1.0,288.0,115000,42,0,1,0,0,0,0,0,0,1,0
2422,8,2003,2003,40.0,2,0.0,1273.0,1456,1456,2,2,7,1,2.0,400.0,215000,3,0,0,1,0,0,0,0,1,0,0
752,7,1915,1994,0.0,1,0.0,672.0,1272,1944,2,1,8,0,1.0,216.0,179900,94,1,0,0,0,0,0,0,0,1,0
15,8,1985,1985,0.0,2,368.0,1488.0,1502,1502,1,2,4,0,2.0,528.0,212000,25,0,0,1,0,0,0,0,0,1,0
2319,8,2005,2005,216.0,2,0.0,1074.0,1074,2064,2,2,7,1,2.0,527.0,250000,1,0,0,1,0,0,0,0,1,0,0
2681,5,1928,1950,0.0,1,0.0,1042.0,1042,1576,1,1,8,1,1.0,225.0,149000,78,1,0,0,0,0,0,0,0,1,0
1006,6,1995,1996,0.0,1,219.0,773.0,773,1658,2,1,8,1,2.0,431.0,188000,13,0,0,1,0,0,0,0,0,1,0
2596,3,1930,2001,0.0,1,0.0,713.0,713,713,1,2,5,0,1.0,371.0,99800,76,0,0,1,0,0,0,0,0,1,0
2002,7,1890,1998,0.0,1,0.0,718.0,1576,2554,1,1,8,0,2.0,704.0,159500,117,1,0,0,0,0,0,0,0,1,0
55,7,2004,2004,0.0,2,326.0,384.0,744,1374,2,2,7,1,2.0,400.0,184500,6,0,0,1,0,0,0,0,0,1,0
2104,8,2007,2007,270.0,2,0.0,1482.0,1482,2574,2,3,10,1,3.0,868.0,276000,0,0,0,1,0,0,0,0,0,0,1
1682,6,1976,1976,0.0,1,556.0,804.0,804,1548,2,2,7,1,2.0,440.0,155000,31,0,1,0,0,0,0,0,0,1,0
977,5,1969,2000,176.0,1,594.0,1188.0,1404,1404,2,1,7,1,2.0,504.0,160000,40,0,1,0,0,0,0,0,1,0,0
2548,5,1964,1964,0.0,1,360.0,720.0,720,1440,1,1,7,1,2.0,480.0,157500,42,0,1,0,0,0,0,0,0,1,0
340,8,1994,1995,0.0,2,1341.0,1679.0,1803,1803,2,2,6,2,2.0,482.0,285000,16,0,0,1,0,0,0,0,0,1,0
1487,5,1900,2003,0.0,1,1084.0,1272.0,1272,2200,2,1,9,0,0.0,0.0,145900,108,0,1,0,0,0,0,0,0,1,0
1423,7,1996,1996,0.0,2,0.0,672.0,1302,2037,2,2,8,1,2.0,472.0,229000,12,0,0,1,0,0,0,0,0,1,0
1342,4,1946,1950,0.0,1,0.0,0.0,896,896,1,1,4,0,1.0,280.0,79000,62,0,0,1,0,0,0,0,0,1,0
1949,4,1925,1993,0.0,1,1030.0,1151.0,845,1281,2,1,6,0,2.0,580.0,128500,82,0,1,0,0,0,0,0,0,1,0
2444,8,1998,1998,242.0,2,791.0,1044.0,1079,1976,2,2,7,1,3.0,885.0,286000,8,0,0,1,0,0,0,0,1,0,0
345,6,1997,1997,0.0,1,847.0,945.0,945,1608,2,1,7,1,2.0,470.0,189500,12,0,0,1,0,0,0,0,0,1,0
650,5,1953,1953,140.0,1,0.0,0.0,1210,1210,1,1,7,0,1.0,616.0,102900,56,0,0,0,1,0,0,0,1,0,0
192,5,1950,1997,0.0,1,788.0,988.0,1030,1612,1,1,7,0,1.0,363.0,128500,60,0,1,0,0,0,0,0,0,1,0
1945,5,1953,2004,0.0,1,198.0,1216.0,1216,1728,1,1,7,1,1.0,371.0,156000,54,0,1,0,0,0,0,0,0,1,0
2277,8,2005,2006,245.0,2,0.0,1094.0,1133,2482,2,2,9,1,3.0,642.0,281213,2,0,0,1,0,0,0,0,1,0,0
1266,7,1960,2007,0.0,1,425.0,585.0,2069,2069,2,2,9,1,2.0,505.0,242000,48,0,1,0,0,0,0,0,0,1,0
674,6,1960,1960,30.0,1,1270.0,1478.0,1478,1478,2,1,6,2,2.0,498.0,157500,49,0,1,0,0,0,0,0,1,0,0
2823,7,2003,2004,190.0,2,0.0,796.0,806,1724,2,2,8,1,2.0,616.0,196500,3,0,0,1,0,0,0,0,1,0,0
2772,7,1998,1998,0.0,1,846.0,1425.0,1425,1425,2,1,5,0,2.0,591.0,193000,8,0,0,1,0,0,0,0,0,1,0
2015,5,1939,1952,0.0,1,48.0,672.0,899,1322,1,1,7,0,1.0,280.0,132000,68,1,0,0,0,0,0,0,0,1,0
2642,7,1900,1970,0.0,1,208.0,712.0,848,1428,1,1,7,0,2.0,576.0,139900,106,0,0,0,0,1,0,0,0,1,0
144,6,1959,1959,220.0,1,0.0,1194.0,1194,1194,1,1,6,0,1.0,312.0,148000,51,0,1,0,0,0,0,0,1,0,0
1712,8,2007,2007,246.0,2,669.0,895.0,895,1818,2,3,8,1,3.0,774.0,281500,0,0,0,1,0,0,0,0,0,0,1
1708,8,2004,2004,502.0,2,0.0,1706.0,1718,2956,2,3,11,1,3.0,916.0,342000,3,0,0,1,0,0,0,0,1,0,0
2890,6,1975,1975,257.0,1,576.0,1128.0,1210,1210,2,1,6,0,2.0,528.0,148000,31,0,1,0,0,0,0,0,1,0,0
1157,5,1972,1972,0.0,1,190.0,1001.0,1001,1641,2,1,5,1,2.0,490.0,140000,36,0,1,0,0,0,0,0,0,1,0
2550,5,1958,1991,85.0,1,567.0,1008.0,1053,1053,1,3,6,0,2.0,750.0,150000,48,0,1,0,0,0,0,0,1,0,0
1104,7,1996,1997,0.0,2,851.0,1064.0,1064,2125,2,2,12,2,2.0,576.0,279500,12,0,0,1,0,0,0,0,0,1,0
2183,6,2005,2005,76.0,1,467.0,547.0,1072,1072,1,2,5,0,2.0,525.0,140000,2,0,0,1,0,0,0,0,0,0,1
2887,6,1978,1978,0.0,1,0.0,1664.0,1664,1664,2,1,10,0,2.0,616.0,145000,28,0,1,0,0,0,0,0,0,1,0
29,7,1999,1999,0.0,2,1051.0,1405.0,1337,1337,2,2,5,1,2.0,511.0,184000,11,0,0,1,0,0,0,0,0,1,0
108,8,1978,1978,0.0,2,1052.0,1226.0,1226,1226,1,2,4,1,2.0,484.0,206000,32,0,1,0,0,0,0,0,0,1,0
2286,4,1972,1972,0.0,1,252.0,546.0,546,1092,1,1,5,0,1.0,253.0,85500,35,0,1,0,0,0,0,0,0,1,0
1533,6,1934,1995,0.0,1,326.0,715.0,849,1660,1,1,6,1,1.0,240.0,188700,74,0,1,0,0,0,0,0,0,1,0
376,6,1978,1986,101.0,1,363.0,1427.0,1671,1671,2,1,7,1,2.0,484.0,200000,31,0,0,1,0,0,0,0,1,0,0
800,7,1990,1991,0.0,2,460.0,1054.0,1061,1061,1,2,4,0,2.0,462.0,162000,19,0,0,1,0,0,0,0,0,1,0
1395,5,1940,1997,0.0,1,0.0,672.0,672,672,1,1,4,0,1.0,240.0,108000,68,0,0,1,0,0,0,0,0,1,0
388,5,1975,1975,161.0,1,1333.0,1621.0,1621,1621,2,1,7,2,2.0,478.0,213000,34,0,1,0,0,0,0,0,1,0,0
1689,8,2007,2007,328.0,2,1004.0,1734.0,1734,1734,2,3,7,1,3.0,928.0,318000,0,0,0,1,0,0,0,0,0,0,1
716,5,1898,1965,0.0,1,0.0,849.0,1075,2138,2,1,11,0,2.0,360.0,106000,111,0,0,1,0,0,0,0,0,1,0
2737,6,1928,1950,0.0,1,0.0,672.0,1337,2009,2,1,8,2,3.0,795.0,235000,78,0,0,1,0,0,0,0,0,1,0
120,4,1959,1959,0.0,1,569.0,950.0,1225,1225,1,1,6,0,0.0,0.0,128950,51,0,1,0,0,0,0,0,0,1,0
1230,6,1961,1961,491.0,1,288.0,1362.0,1362,1362,1,1,6,1,2.0,504.0,163000,47,0,1,0,0,0,0,1,0,0,0
2047,5,1940,1950,0.0,1,312.0,756.0,756,1134,1,1,7,0,1.0,240.0,126000,67,1,0,0,0,0,0,0,0,1,0
1293,7,2003,2003,0.0,1,0.0,1362.0,1362,2082,2,2,6,0,2.0,484.0,200000,5,0,0,1,0,0,0,0,0,1,0
1915,5,1958,1958,180.0,1,460.0,874.0,874,1524,1,1,7,0,1.0,315.0,144000,49,0,1,0,0,0,0,0,1,0,0
1968,5,1961,1961,0.0,1,0.0,1800.0,1800,1800,2,1,10,0,0.0,0.0,141000,46,0,1,0,0,0,0,0,0,1,0
1766,8,1998,1999,0.0,2,1048.0,1389.0,1411,2582,2,2,9,1,3.0,758.0,322500,9,0,0,1,0,0,0,0,0,1,0
268,7,1998,1998,442.0,1,0.0,1649.0,1661,1661,2,2,6,0,2.0,598.0,224900,12,0,0,1,0,0,0,0,1,0,0
729,5,1923,2004,0.0,1,1309.0,1324.0,1072,1576,1,2,6,1,2.0,528.0,223500,86,0,1,0,0,0,0,0,0,1,0
902,4,1956,1956,0.0,1,0.0,672.0,960,960,1,1,5,0,1.0,288.0,112000,53,0,1,0,0,0,0,0,0,1,0
993,6,1997,1998,0.0,1,706.0,926.0,926,1604,2,1,7,1,2.0,470.0,187500,11,0,0,1,0,0,0,0,0,1,0
766,1,1922,1950,0.0,0,350.0,683.0,904,904,0,0,4,0,0.0,0.0,61000,87,1,0,0,0,0,0,0,0,1,0
903,6,1920,2000,0.0,1,0.0,684.0,684,1196,1,2,7,0,2.0,528.0,110000,89,1,0,0,0,0,0,0,0,1,0
1221,3,1935,2003,0.0,2,0.0,270.0,729,729,1,1,5,0,0.0,0.0,52000,73,0,1,0,0,0,0,0,0,1,0
1719,6,2005,2006,256.0,2,762.0,1362.0,1362,1362,2,2,6,1,2.0,460.0,207000,2,0,0,1,0,0,0,0,0,0,1
1521,5,1911,1950,0.0,1,0.0,940.0,1024,1964,1,1,7,0,0.0,0.0,130000,97,0,0,1,0,0,0,0,0,1,0
2707,4,1967,1967,0.0,1,0.0,0.0,1296,1296,2,1,6,0,2.0,516.0,90000,39,0,0,0,1,0,0,0,0,1,0
987,5,1992,1992,0.0,1,330.0,624.0,624,1287,1,1,6,0,2.0,440.0,130000,17,0,0,1,0,0,0,0,0,1,0
2558,5,1908,1991,0.0,1,0.0,504.0,936,1252,1,1,5,0,2.0,576.0,127000,98,0,0,1,0,0,0,0,0,1,0
1778,9,2006,2006,302.0,3,0.0,1905.0,1905,1905,2,3,8,1,3.0,788.0,320000,1,0,0,1,0,0,0,0,0,0,1
2601,5,1920,1950,0.0,1,821.0,1120.0,1130,1130,1,1,5,1,2.0,720.0,120000,86,1,0,0,0,0,0,0,0,1,0
74,7,2004,2004,122.0,2,0.0,831.0,831,1659,2,2,8,0,2.0,484.0,181000,6,0,0,1,0,0,0,0,1,0,0
2190,4,1954,1954,0.0,1,552.0,894.0,894,894,1,1,5,0,2.0,400.0,110000,53,0,1,0,0,0,0,0,0,1,0
701,4,1920,1950,0.0,0,0.0,600.0,1101,1701,2,0,8,0,0.0,0.0,94550,89,1,0,0,0,0,0,0,0,1,0
2556,4,1923,1958,0.0,1,0.0,440.0,869,869,1,0,4,0,0.0,0.0,85500,83,0,0,1,0,0,0,0,0,1,0
2293,5,1977,1977,144.0,1,923.0,923.0,1008,1008,1,2,4,1,2.0,678.0,153500,30,0,0,1,0,0,0,0,1,0,0
787,3,1955,1955,0.0,1,0.0,0.0,1733,1733,2,1,8,1,2.0,452.0,139600,54,0,0,0,1,0,0,0,0,1,0
595,5,1967,1967,0.0,1,0.0,1568.0,1568,1568,1,1,7,0,2.0,440.0,143000,42,0,1,0,0,0,0,0,0,1,0
66,8,1995,1996,579.0,2,816.0,2033.0,2053,3238,2,2,9,1,3.0,666.0,410000,15,0,0,1,0,0,0,0,1,0,0
846,6,1998,1998,120.0,1,606.0,928.0,928,1772,2,1,7,1,2.0,492.0,200000,11,0,0,1,0,0,0,0,1,0,0
594,5,1967,1967,0.0,1,648.0,864.0,864,864,1,1,5,0,1.0,312.0,130000,42,0,0,1,0,0,0,0,0,1,0
792,6,1946,1950,0.0,1,342.0,747.0,892,1639,1,2,6,1,1.0,240.0,154400,63,0,1,0,0,0,0,0,0,1,0
1200,8,1976,1996,289.0,3,575.0,1142.0,1175,2715,3,2,11,2,2.0,831.0,299800,32,0,1,0,0,0,0,0,1,0,0
768,5,1934,1950,0.0,1,0.0,585.0,687,1112,2,1,6,0,1.0,226.0,63000,75,0,0,1,0,0,0,0,0,1,0
174,5,1957,1957,0.0,1,274.0,1347.0,1347,1347,1,2,6,0,2.0,551.0,143000,53,0,1,0,0,0,0,0,0,1,0
1889,5,1961,1961,56.0,1,700.0,964.0,964,964,1,1,5,1,2.0,784.0,137500,46,0,1,0,0,0,0,0,1,0,0
1023,6,1977,1995,424.0,1,896.0,1330.0,1542,2872,2,1,11,1,2.0,619.0,272000,31,0,1,0,0,0,0,0,1,0,0
363,6,1992,1992,106.0,1,560.0,1158.0,1167,1167,2,2,6,0,2.0,400.0,173000,17,0,0,1,0,0,0,0,1,0,0
1401,7,1979,1979,0.0,1,599.0,1524.0,1524,1524,2,1,7,2,2.0,478.0,245000,29,0,1,0,0,0,0,0,0,1,0
1978,5,1980,1980,180.0,1,936.0,936.0,936,936,1,1,4,0,2.0,672.0,140000,27,0,1,0,0,0,0,0,1,0,0
2097,7,2007,2007,220.0,2,984.0,1264.0,1282,2696,2,3,10,1,3.0,792.0,383970,0,0,0,1,0,0,0,0,0,0,1
2840,4,1954,1968,60.0,1,691.0,954.0,1482,1482,2,1,6,1,2.0,609.0,125000,52,0,1,0,0,0,0,0,1,0,0
862,5,1972,2007,0.0,1,656.0,768.0,768,768,1,1,5,0,2.0,396.0,133000,37,0,1,0,0,0,0,0,0,1,0
507,8,2008,2009,72.0,2,0.0,1468.0,1468,1468,2,2,6,1,3.0,898.0,244600,1,0,0,1,0,0,0,0,0,0,1
1262,5,1968,1968,0.0,1,744.0,912.0,1044,1044,1,1,5,1,2.0,372.0,139000,40,0,1,0,0,0,0,0,0,1,0
1228,5,1953,1953,88.0,1,531.0,1036.0,1036,1036,1,1,5,0,1.0,312.0,112900,55,0,1,0,0,0,0,0,1,0,0
1288,5,1910,2003,0.0,1,0.0,680.0,680,1360,1,1,6,0,1.0,330.0,111000,98,1,0,0,0,0,0,0,0,1,0
1243,6,1957,1957,387.0,1,1040.0,1392.0,1392,1392,1,1,6,2,2.0,458.0,166000,51,0,1,0,0,0,0,0,1,0,0
